ecoregion1,ecoregion2,jaccard
Zambezian And Mopane Woodlands,Ruwenzori-Virunga Montane Moorlands,0
Zambezian And Mopane Woodlands,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0
Zambezian And Mopane Woodlands,Aspen Parkland,0
Zambezian And Mopane Woodlands,Sahelian Acacia Savanna,0
Zambezian And Mopane Woodlands,Gissaro-Alai Open Woodlands,0
Zambezian And Mopane Woodlands,High Monte,0
Zambezian And Mopane Woodlands,Apache Highlands,0
Zambezian And Mopane Woodlands,Alaska Peninsula,0
Zambezian And Mopane Woodlands,Socotra Island Xeric Shrublands,0
Zambezian And Mopane Woodlands,Talamancan Montane Forests,0
Madeira-Tapajós Moist Forests,Tapajós-Xingu Moist Forests,0.0718562874251497
Madeira-Tapajós Moist Forests,Cross-Sanaga-Bioko Coastal Forests,0
Madeira-Tapajós Moist Forests,Southwest Iberian Mediterranean Sclerophyllous And Mixed Forests,0
Madeira-Tapajós Moist Forests,Scandinavian Montane Birch Forest And Grasslands,0
Madeira-Tapajós Moist Forests,Central Mixed-Grass Prairie,0.01910828025477707
Madeira-Tapajós Moist Forests,Uruguayan Savanna,0.02247191011235955
Madeira-Tapajós Moist Forests,Pernambuco Interior Forests,0.00625
Madeira-Tapajós Moist Forests,Tyrrhenian-Adriatic Sclerophyllous And Mixed Forests,0
Madeira-Tapajós Moist Forests,Yunnan Plateau Subtropical Evergreen Forests,0
Madeira-Tapajós Moist Forests,Northern Triangle Subtropical Forests,0
Madeira-Tapajós Moist Forests,Hainan Island Monsoon Rain Forests,0
Madeira-Tapajós Moist Forests,South Western Ghats Montane Rain Forests,0
Madeira-Tapajós Moist Forests,South Western Ghats Moist Deciduous Forests,0
Madeira-Tapajós Moist Forests,Trans-Mexican Volcanic Belt Pine-Oak Forests,0.005847953216374269
Madeira-Tapajós Moist Forests,Northwestern Congolian Lowland Forests,0
Madeira-Tapajós Moist Forests,Changjiang Plain Evergreen Forests,0
Madeira-Tapajós Moist Forests,Guizhou Plateau Broadleaf And Mixed Forests,0
Madeira-Tapajós Moist Forests,Pantanal,0.022099447513812154
Madeira-Tapajós Moist Forests,Chihuahuan Desert,0
Madeira-Tapajós Moist Forests,Interior Alaska Taiga,0
Madeira-Tapajós Moist Forests,Chilean Matorral,0.005263157894736842
Madeira-Tapajós Moist Forests,Cordillera Central Páramo,0
Madeira-Tapajós Moist Forests,Ucayali Moist Forests,0.027522935779816515
Madeira-Tapajós Moist Forests,Central Andean Wet Puna,0
Madeira-Tapajós Moist Forests,Marañón Dry Forests,0.013392857142857142
Madeira-Tapajós Moist Forests,Sechura Desert,0.01
Madeira-Tapajós Moist Forests,Cerrado,0.024305555555555556
Madeira-Tapajós Moist Forests,Serra Do Mar Coastal Forests,0.014423076923076924
Madeira-Tapajós Moist Forests,Cordillera Oriental Montane Forests,0
Madeira-Tapajós Moist Forests,Eastern Guinean Forests,0
Madeira-Tapajós Moist Forests,Ural Montane Forests And Tundra,0
Madeira-Tapajós Moist Forests,Alps Conifer And Mixed Forests,0
Madeira-Tapajós Moist Forests,Gulf Of Alaska Mountains And Fjordlands,0
Madeira-Tapajós Moist Forests,Sayan Montane Conifer Forests,0
Madeira-Tapajós Moist Forests,Selenge-Orkhon Forest Steppe,0
Madeira-Tapajós Moist Forests,Cauca Valley Montane Forests,0
Madeira-Tapajós Moist Forests,Great Central Valley,0.0051813471502590676
Madeira-Tapajós Moist Forests,Arizona-New Mexico Mountains,0.006153846153846154
Madeira-Tapajós Moist Forests,Southern Rocky Mountains,0.004484304932735426
Madeira-Tapajós Moist Forests,Boreal Shield,0
Madeira-Tapajós Moist Forests,Great Lakes,0
Madeira-Tapajós Moist Forests,Valdivian Temperate Forests,0.009174311926605505
Madeira-Tapajós Moist Forests,Tocantins/Pindare Moist Forests,0.03763440860215054
Madeira-Tapajós Moist Forests,Northwestern Himalayan Alpine Shrub And Meadows,0
Madeira-Tapajós Moist Forests,Tian Shan Montane Conifer Forests,0
Madeira-Tapajós Moist Forests,Kazakh Forest Steppe,0
Madeira-Tapajós Moist Forests,Santa Marta Páramo,0
Madeira-Tapajós Moist Forests,Santa Marta Montane Forests,0
Madeira-Tapajós Moist Forests,Humid Chaco,0.006578947368421052
Madeira-Tapajós Moist Forests,Southern Andean Yungas,0.006802721088435374
Madeira-Tapajós Moist Forests,Alto Paraná Atlantic Forests,0.013422818791946308
Madeira-Tapajós Moist Forests,Bolivian Montane Dry Forests,0
Madeira-Tapajós Moist Forests,Purus-Madeira Moist Forests,0.07211538461538461
Madeira-Tapajós Moist Forests,Araucaria Moist Forests,0.01675977653631285
Madeira-Tapajós Moist Forests,Southwest Amazon Moist Forests,0.08133971291866028
Madeira-Tapajós Moist Forests,Bahia Coastal Forests,0.0213903743315508
Madeira-Tapajós Moist Forests,Northwest Iberian Montane Forests,0
Madeira-Tapajós Moist Forests,Central American Montane Forests,0
Madeira-Tapajós Moist Forests,Japurá-Solimoes-Negro Moist Forests,0.006060606060606061
Madeira-Tapajós Moist Forests,Beringian Tundra,0
Madeira-Tapajós Moist Forests,Prairie-Forest Border,0
Madeira-Tapajós Moist Forests,Gulf Coast Prairies And Marshes,0.014492753623188406
Madeira-Tapajós Moist Forests,Canadian Rocky Mountains,0
Madeira-Tapajós Moist Forests,Northwestern Andean Montane Forests,0
Madeira-Tapajós Moist Forests,Central Appalachian Forest,0
Madeira-Tapajós Moist Forests,Lower New England / Northern Piedmont,0.003937007874015748
Madeira-Tapajós Moist Forests,Bahia Interior Forests,0.020833333333333332
Madeira-Tapajós Moist Forests,Caatinga,0.029411764705882353
Madeira-Tapajós Moist Forests,Atlantic Coast Restingas,0.0196078431372549
Madeira-Tapajós Moist Forests,English Lowlands Beech Forests,0
Madeira-Tapajós Moist Forests,Northern Acacia-Commiphora Bushlands And Thickets,0
Madeira-Tapajós Moist Forests,Scandinavian And Russian Taiga,0
Madeira-Tapajós Moist Forests,Honshu Alpine Conifer Forests,0
Madeira-Tapajós Moist Forests,Mediterranean Conifer And Mixed Forests,0
Madeira-Tapajós Moist Forests,S.E. Alaska - B.C. Coastal Forest And Mountains,0
Madeira-Tapajós Moist Forests,Alaska-Yukon Arctic,0
Madeira-Tapajós Moist Forests,Bristol Bay Basin,0
Madeira-Tapajós Moist Forests,Kamchatka-Kurile Meadows And Sparse Forests,0
Madeira-Tapajós Moist Forests,St. Lawrence - Champlain Valley,0.012422360248447204
Madeira-Tapajós Moist Forests,Cook Inlet Basin,0
Madeira-Tapajós Moist Forests,Chocó-Darién Moist Forests,0
Madeira-Tapajós Moist Forests,Pyrenees Conifer And Mixed Forests,0
Madeira-Tapajós Moist Forests,Okanagan,0
Madeira-Tapajós Moist Forests,Montane Cordillera,0
Madeira-Tapajós Moist Forests,Boreal Plains,0.005434782608695652
Madeira-Tapajós Moist Forests,Mediterranean Acacia-Argania Dry Woodlands And Succulent Thickets,0
Madeira-Tapajós Moist Forests,Madagascar Subhumid Forests,0
Madeira-Tapajós Moist Forests,Patagonian Steppe,0.009950248756218905
Madeira-Tapajós Moist Forests,High Allegheny Plateau,0
Madeira-Tapajós Moist Forests,Tumbes-Piura Dry Forests,0.005917159763313609
Madeira-Tapajós Moist Forests,Northern Tallgrass Prairie,0
Madeira-Tapajós Moist Forests,North Atlantic Coast,0
Madeira-Tapajós Moist Forests,Central Andean Dry Puna,0
Madeira-Tapajós Moist Forests,South Atlantic Coastal Plain,0
Madeira-Tapajós Moist Forests,California North Coast,0
Madeira-Tapajós Moist Forests,Central American Atlantic Moist Forests,0
Madeira-Tapajós Moist Forests,Magdalena Valley Montane Forests,0
Madeira-Tapajós Moist Forests,Superior Mixed Forest,0
Madeira-Tapajós Moist Forests,Northern Appalachian / Acadian,0
Madeira-Tapajós Moist Forests,Boreal Cordillera,0
Madeira-Tapajós Moist Forests,Taiga Plains,0
Madeira-Tapajós Moist Forests,North Cascades,0
Madeira-Tapajós Moist Forests,Mediterranean Woodlands And Forests,0
Madeira-Tapajós Moist Forests,Cantabrian Mixed Forests,0
Madeira-Tapajós Moist Forests,Caucasus Mixed Forests,0
Madeira-Tapajós Moist Forests,Crimean Submediterranean Forest Complex,0
Madeira-Tapajós Moist Forests,Peninsular Malaysian Rain Forests,0
Madeira-Tapajós Moist Forests,Oaxacan Montane Forests,0
Madeira-Tapajós Moist Forests,Negro-Branco Moist Forests,0.012987012987012988
Madeira-Tapajós Moist Forests,Iberian Conifer Forests,0
Madeira-Tapajós Moist Forests,Chiquitano Dry Forests,0.0379746835443038
Madeira-Tapajós Moist Forests,Kimberly Tropical Savanna,0
Madeira-Tapajós Moist Forests,Northern Andean Páramo,0
Madeira-Tapajós Moist Forests,East Cascades - Modoc Plateau,0
Madeira-Tapajós Moist Forests,Atlantic Dry Forests,0.019736842105263157
Madeira-Tapajós Moist Forests,Lowland Fynbos And Renosterveld,0
Madeira-Tapajós Moist Forests,Euxine-Colchic Broadleaf Forests,0
Madeira-Tapajós Moist Forests,Northeastern Spain And Southern France Mediterranean Forests,0
Madeira-Tapajós Moist Forests,Carpathian Montane Forests,0
Madeira-Tapajós Moist Forests,Saharan Halophytics,0
Madeira-Tapajós Moist Forests,Northern New Guinea Lowland Rain And Freshwater Swamp Forests,0
Madeira-Tapajós Moist Forests,Central Range Montane Rain Forests,0
Madeira-Tapajós Moist Forests,Islas Revillagigedo Dry Forests,0
Madeira-Tapajós Moist Forests,Uatuma-Trombetas Moist Forests,0.031446540880503145
Madeira-Tapajós Moist Forests,Southern Atlantic Mangroves,0.006756756756756757
Madeira-Tapajós Moist Forests,Espinal,0.013157894736842105
Madeira-Tapajós Moist Forests,Louisiade Archipelago Rain Forests,0
Madeira-Tapajós Moist Forests,Eastern Australian Temperate Forests,0
Madeira-Tapajós Moist Forests,Galápagos Islands Scrubland Mosaic,0
Madeira-Tapajós Moist Forests,Southern Andean Steppe,0
Madeira-Tapajós Moist Forests,Cape Verde Islands Dry Forests,0
Madeira-Tapajós Moist Forests,Nansei Islands Subtropical Evergreen Forests,0
Madeira-Tapajós Moist Forests,Taiheiyo Evergreen Forests,0
Madeira-Tapajós Moist Forests,Taiheiyo Montane Deciduous Forests,0
Madeira-Tapajós Moist Forests,Po Basin Mixed Forests,0
Madeira-Tapajós Moist Forests,Llanos,0
Madeira-Tapajós Moist Forests,Purus Varzeá,0.00684931506849315
Madeira-Tapajós Moist Forests,Mato Grosso Seasonal Forests,0.006896551724137931
Madeira-Tapajós Moist Forests,Atacama Desert,0
Madeira-Tapajós Moist Forests,Western Ecuador Moist Forests,0
Madeira-Tapajós Moist Forests,Magellanic Subpolar Forests,0
Madeira-Tapajós Moist Forests,Canary Islands Dry Woodlands And Forests,0
Madeira-Tapajós Moist Forests,Sakhalin Island Taiga,0
Madeira-Tapajós Moist Forests,Huon Peninsula Montane Rain Forests,0
Madeira-Tapajós Moist Forests,Napo Moist Forests,0
Madeira-Tapajós Moist Forests,Comoros Forests,0
Madeira-Tapajós Moist Forests,California Central Coast,0
Madeira-Tapajós Moist Forests,Marquesas Tropical Moist Forests,0
Madeira-Tapajós Moist Forests,Northland Temperate Kauri Forests,0
Madeira-Tapajós Moist Forests,Central Shortgrass Prairie,0
Madeira-Tapajós Moist Forests,Humid Pampas,0.00684931506849315
Madeira-Tapajós Moist Forests,Ozarks,0
Madeira-Tapajós Moist Forests,Northwestern Thorn Scrub Forests,0
Madeira-Tapajós Moist Forests,Florida Peninsula,0
Madeira-Tapajós Moist Forests,Nihonkai Evergreen Forests,0
Madeira-Tapajós Moist Forests,North Saharan Steppe And Woodlands,0
Madeira-Tapajós Moist Forests,Cantebury-Otago Tussock Grasslands,0
Madeira-Tapajós Moist Forests,Richmond Temperate Forests,0
Madeira-Tapajós Moist Forests,North Island Temperate Forests,0
Madeira-Tapajós Moist Forests,Anatolian Conifer And Deciduous Mixed Forests,0
Madeira-Tapajós Moist Forests,Eastern Anatolian Montane Steppe,0
Madeira-Tapajós Moist Forests,Mediterranean Dry Woodlands And Steppe,0
Madeira-Tapajós Moist Forests,Central Anatolian Steppe,0
Madeira-Tapajós Moist Forests,Miskito Pine Forests,0
Madeira-Tapajós Moist Forests,Mindoro Rain Forests,0
Madeira-Tapajós Moist Forests,Madeira Evergreen Forests,0
Madeira-Tapajós Moist Forests,Albertine Rift Montane Forests,0
Madeira-Tapajós Moist Forests,East European Forest Steppe,0
Madeira-Tapajós Moist Forests,Rakiura Island Temperate Forests,0
Madeira-Tapajós Moist Forests,South Island Temperate Forests,0
Madeira-Tapajós Moist Forests,Antipodes Subantarctic Islands Tundra,0
Madeira-Tapajós Moist Forests,Central Range Sub-Alpine Grasslands,0
Madeira-Tapajós Moist Forests,Dry Chaco,0.006493506493506494
Madeira-Tapajós Moist Forests,Marajó Varzeá,0
Madeira-Tapajós Moist Forests,Sahara Desert,0
Madeira-Tapajós Moist Forests,Central Deccan Plateau Dry Deciduous Forests,0
Madeira-Tapajós Moist Forests,Ecuadorian Dry Forests,0
Madeira-Tapajós Moist Forests,Nile Delta Flooded Savanna,0
Madeira-Tapajós Moist Forests,Columbia Plateau,0.0136986301369863
Madeira-Tapajós Moist Forests,Bolivian Yungas,0.006944444444444444
Madeira-Tapajós Moist Forests,Lake Chad Flooded Savanna,0
Madeira-Tapajós Moist Forests,Southern Anatolian Montane Conifer And Deciduous Forests,0
Madeira-Tapajós Moist Forests,Northern Anatolian Conifer And Deciduous Forests,0
Madeira-Tapajós Moist Forests,East Siberian Taiga,0
Madeira-Tapajós Moist Forests,Central Andean Puna,0
Madeira-Tapajós Moist Forests,Ruwenzori-Virunga Montane Moorlands,0
Madeira-Tapajós Moist Forests,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0
Madeira-Tapajós Moist Forests,Aspen Parkland,0
Madeira-Tapajós Moist Forests,Sahelian Acacia Savanna,0
Madeira-Tapajós Moist Forests,Gissaro-Alai Open Woodlands,0
Madeira-Tapajós Moist Forests,High Monte,0
Madeira-Tapajós Moist Forests,Apache Highlands,0
Madeira-Tapajós Moist Forests,Alaska Peninsula,0
Madeira-Tapajós Moist Forests,Socotra Island Xeric Shrublands,0
Madeira-Tapajós Moist Forests,Talamancan Montane Forests,0
Tapajós-Xingu Moist Forests,Cross-Sanaga-Bioko Coastal Forests,0
Tapajós-Xingu Moist Forests,Southwest Iberian Mediterranean Sclerophyllous And Mixed Forests,0
Tapajós-Xingu Moist Forests,Scandinavian Montane Birch Forest And Grasslands,0
Tapajós-Xingu Moist Forests,Central Mixed-Grass Prairie,0
Tapajós-Xingu Moist Forests,Uruguayan Savanna,0.013888888888888888
Tapajós-Xingu Moist Forests,Pernambuco Interior Forests,0
Tapajós-Xingu Moist Forests,Tyrrhenian-Adriatic Sclerophyllous And Mixed Forests,0
Tapajós-Xingu Moist Forests,Yunnan Plateau Subtropical Evergreen Forests,0
Tapajós-Xingu Moist Forests,Northern Triangle Subtropical Forests,0
Tapajós-Xingu Moist Forests,Hainan Island Monsoon Rain Forests,0
Tapajós-Xingu Moist Forests,South Western Ghats Montane Rain Forests,0
Tapajós-Xingu Moist Forests,South Western Ghats Moist Deciduous Forests,0
Tapajós-Xingu Moist Forests,Trans-Mexican Volcanic Belt Pine-Oak Forests,0
Tapajós-Xingu Moist Forests,Northwestern Congolian Lowland Forests,0
Tapajós-Xingu Moist Forests,Changjiang Plain Evergreen Forests,0
Tapajós-Xingu Moist Forests,Guizhou Plateau Broadleaf And Mixed Forests,0
Tapajós-Xingu Moist Forests,Pantanal,0.02702702702702703
Tapajós-Xingu Moist Forests,Chihuahuan Desert,0
Tapajós-Xingu Moist Forests,Interior Alaska Taiga,0
Tapajós-Xingu Moist Forests,Chilean Matorral,0
Tapajós-Xingu Moist Forests,Cordillera Central Páramo,0
Tapajós-Xingu Moist Forests,Ucayali Moist Forests,0.017699115044247787
Tapajós-Xingu Moist Forests,Central Andean Wet Puna,0
Tapajós-Xingu Moist Forests,Marañón Dry Forests,0
Tapajós-Xingu Moist Forests,Sechura Desert,0
Tapajós-Xingu Moist Forests,Cerrado,0.010869565217391304
Tapajós-Xingu Moist Forests,Serra Do Mar Coastal Forests,0
Tapajós-Xingu Moist Forests,Cordillera Oriental Montane Forests,0
Tapajós-Xingu Moist Forests,Eastern Guinean Forests,0
Tapajós-Xingu Moist Forests,Ural Montane Forests And Tundra,0
Tapajós-Xingu Moist Forests,Alps Conifer And Mixed Forests,0
Tapajós-Xingu Moist Forests,Gulf Of Alaska Mountains And Fjordlands,0
Tapajós-Xingu Moist Forests,Sayan Montane Conifer Forests,0
Tapajós-Xingu Moist Forests,Selenge-Orkhon Forest Steppe,0
Tapajós-Xingu Moist Forests,Cauca Valley Montane Forests,0
Tapajós-Xingu Moist Forests,Great Central Valley,0
Tapajós-Xingu Moist Forests,Arizona-New Mexico Mountains,0
Tapajós-Xingu Moist Forests,Southern Rocky Mountains,0
Tapajós-Xingu Moist Forests,Boreal Shield,0
Tapajós-Xingu Moist Forests,Great Lakes,0
Tapajós-Xingu Moist Forests,Valdivian Temperate Forests,0
Tapajós-Xingu Moist Forests,Tocantins/Pindare Moist Forests,0.05
Tapajós-Xingu Moist Forests,Northwestern Himalayan Alpine Shrub And Meadows,0
Tapajós-Xingu Moist Forests,Tian Shan Montane Conifer Forests,0
Tapajós-Xingu Moist Forests,Kazakh Forest Steppe,0
Tapajós-Xingu Moist Forests,Santa Marta Páramo,0
Tapajós-Xingu Moist Forests,Santa Marta Montane Forests,0
Tapajós-Xingu Moist Forests,Humid Chaco,0
Tapajós-Xingu Moist Forests,Southern Andean Yungas,0
Tapajós-Xingu Moist Forests,Alto Paraná Atlantic Forests,0
Tapajós-Xingu Moist Forests,Bolivian Montane Dry Forests,0
Tapajós-Xingu Moist Forests,Purus-Madeira Moist Forests,0.045871559633027525
Tapajós-Xingu Moist Forests,Araucaria Moist Forests,0.013888888888888888
Tapajós-Xingu Moist Forests,Southwest Amazon Moist Forests,0.035398230088495575
Tapajós-Xingu Moist Forests,Bahia Coastal Forests,0
Tapajós-Xingu Moist Forests,Northwest Iberian Montane Forests,0
Tapajós-Xingu Moist Forests,Central American Montane Forests,0
Tapajós-Xingu Moist Forests,Japurá-Solimoes-Negro Moist Forests,0.03636363636363636
Tapajós-Xingu Moist Forests,Beringian Tundra,0
Tapajós-Xingu Moist Forests,Prairie-Forest Border,0
